"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"12709";"CS";"2011-12-30";"K";"143";"268";"142";"45";"61";"52";"2012-01-01 20:00:00"
"12722";"CS";"2011-12-30";"M";"156";"201";"196";"51";"50";"57";"2012-01-01 20:00:00"
"12735";"CS";"2012-01-06";"K";"155";"279";"136";"38";"78";"61";"2012-01-08 20:00:00"
"12748";"CS";"2012-01-06";"M";"172";"209";"188";"49";"58";"71";"2012-01-08 20:00:00"
"12761";"CS";"2012-01-13";"K";"176";"276";"154";"71";"78";"50";"2012-01-15 20:00:00"
"12774";"CS";"2012-01-13";"M";"202";"199";"201";"76";"72";"50";"2012-01-15 20:00:00"
"12787";"CS";"2012-01-20";"K";"202";"263";"140";"68";"85";"41";"2012-01-22 20:00:00"
"12800";"CS";"2012-01-20";"M";"222";"204";"177";"73";"58";"62";"2012-01-22 20:00:00"
"12813";"CS";"2012-01-27";"K";"222";"245";"134";"68";"81";"45";"2012-01-29 20:00:00"
"12826";"CS";"2012-01-27";"M";"249";"179";"169";"84";"57";"53";"2012-01-29 20:00:00"
"12839";"CS";"2012-02-03";"K";"260";"234";"96";"82";"88";"36";"2012-02-05 20:00:00"
"12852";"CS";"2012-02-03";"M";"263";"194";"131";"93";"62";"50";"2012-02-05 20:00:00"
"12865";"CS";"2012-02-10";"K";"203";"248";"117";"62";"90";"43";"2012-02-12 20:00:00"
"12878";"CS";"2012-02-10";"M";"237";"190";"141";"86";"65";"45";"2012-02-12 20:00:00"
"12891";"CS";"2012-02-17";"K";"205";"272";"114";"81";"80";"40";"2012-02-19 20:00:00"
"12904";"CS";"2012-02-17";"M";"252";"186";"150";"101";"57";"43";"2012-02-19 20:00:00"
"12917";"CS";"2012-02-24";"K";"195";"270";"122";"81";"96";"21";"2012-02-26 20:00:00"
"12930";"CS";"2012-02-24";"M";"268";"189";"133";"96";"59";"44";"2012-02-26 20:00:00"
"12943";"CS";"2012-03-02";"K";"215";"272";"87";"83";"89";"30";"2012-03-04 20:00:00"
